state_name,county_name,zip_code,share_of_homes_in_negative_equity
Texas,La Salle,78019,0.007547169923782349
Arizona,Maricopa,85206,0.0075451964512467384
Texas,Dallas,75137,0.007544797379523516
Pennsylvania,Venango,16342,0.00754310330376029
Washington,King,98102,0.007542742416262627
Texas,Franklin,75480,0.007537688594311476
New York,Columbia,12516,0.007537688594311476
Georgia,Clayton,30296,0.007536865305155516
Texas,Jim Hogg,78361,0.0075365048833191395
New York,Allegany,14711,0.007534984033554792
New York,Columbia,12037,0.007534246426075697
Virginia,Cumberland,23027,0.0075329565443098545
Texas,Harris,77026,0.007531618699431419
Ohio,Huron,44826,0.00753012066707015
Alabama,Madison,35810,0.007529859896749258
Texas,Brazoria,77534,0.007526881527155638
Nevada,Clark,89135,0.007525147870182991
Minnesota,Rock,56173,0.007518797181546688
North Carolina,Caswell,27291,0.007518797181546688
Indiana,Dubois,47580,0.007518797181546688
Washington,Skagit,98255,0.007518797181546688
Pennsylvania,Somerset,15924,0.007518797181546688
North Dakota,Stutsman,58483,0.007518797181546688
Virginia,King and Queen,23177,0.007518797181546688
Iowa,Humboldt,50541,0.007518797181546688
Florida,Charlotte,33980,0.007518797181546688
Virginia,Bedford,24526,0.007518797181546688
Indiana,Steuben,46779,0.007518797181546688
Iowa,Page,51637,0.007518797181546688
Texas,Wilson,78161,0.007518797181546688
California,Humboldt,95555,0.007518797181546688
Missouri,Madison,63655,0.007518797181546688
California,Sacramento,95683,0.007518797181546688
Texas,Atascosa,78069,0.0075140888802707195
Colorado,Jefferson,80004,0.007512043695896864
New York,Allegany,14806,0.0075107295997440815
California,San Francisco,94102,0.007509386632591486
Alabama,Walker,35130,0.007509386632591486
Oregon,Lincoln,97498,0.007508532609790564
Maine,Somerset,04920,0.007507507689297199
Oregon,Tillamook,97118,0.007504690438508987
Washington,Yakima,98937,0.007504168897867203
Pennsylvania,Wyoming,18419,0.007502679713070393
Washington,King,98003,0.007502467837184668
Indiana,DeKalb,46721,0.007501442451030016
Texas,Tarrant,76063,0.007501061540096998
Kentucky,Mason,41044,0.007499999832361937
Pennsylvania,Chester,19390,0.0074994140304625034
Colorado,El Paso,80919,0.007497565820813179
Texas,Grayson,76271,0.007496251724660397
New York,Chenango,13780,0.007496251724660397
Washington,King,98023,0.007496035657823086
Wyoming,Natrona,82636,0.007495315279811621
Georgia,DeKalb,30033,0.007493188139051199
Tennessee,Davidson,37221,0.00749216740950942
Minnesota,Mille Lacs,56353,0.007491972763091326
Texas,Montgomery,77380,0.00749063678085804
Washington,King,98056,0.007489898707717657
Alabama,Lawrence,35673,0.007489300798624754
Virginia,Brunswick,23868,0.00748808728531003
Texas,Brazoria,77511,0.0074835107661783695
California,Alameda,94544,0.00748217711225152
Georgia,Clayton,30274,0.007479195017367601
Washington,King,98092,0.007477491162717342
Texas,Midland,79701,0.007474003359675407
Indiana,Harrison,47112,0.0074730622582137585
California,Los Angeles,91352,0.007472423370927572
Texas,Harris,77038,0.007469512056559324
Texas,Harris,77048,0.00746932253241539
Utah,Salt Lake,84107,0.007468597963452339
California,Marin,94965,0.007467994466423988
Idaho,Canyon,83605,0.0074665741994977
New Mexico,Otero,88317,0.007466400973498821
California,San Bernardino,92337,0.007464400492608547
New Mexico,Colfax,87714,0.007462686393409967
North Dakota,Benson,58348,0.007462686393409967
Pennsylvania,Greene,15364,0.007462686393409967
Minnesota,Beltrami,56663,0.007462686393409967
California,Humboldt,95558,0.007462686393409967
Georgia,Jefferson,30434,0.007462686393409967
New York,Madison,13355,0.007462686393409967
Virginia,Mathews,23163,0.007462686393409967
South Carolina,Hampton,29924,0.007462686393409967
Pennsylvania,Somerset,15558,0.007462686393409967
Pennsylvania,Jefferson,15715,0.007462686393409967
Texas,Cherokee,75785,0.007459903135895729
Texas,Montgomery,77301,0.007459260988980532
Maine,York,04042,0.007458710577338934
Michigan,Ionia,48815,0.007455731742084026
California,San Bernardino,92386,0.007454738952219486
Texas,El Paso,79901,0.007454738952219486
Arizona,Navajo,85928,0.007451565004885197
Virginia,Albemarle,22911,0.007449392694979906
Montana,Sanders,59874,0.0074487896636128426
Missouri,Saint Charles,63368,0.007446500938385725
Minnesota,Stearns,56378,0.007445141207426786
Minnesota,Houston,55947,0.007444168906658888
Virginia,King and Queen,23156,0.007444168906658888
Kansas,Sedgwick,67207,0.007443196605890989
Maine,Hancock,04679,0.007441860623657703
Indiana,Marion,46250,0.00743889482691884
Texas,Wharton,77420,0.00743889482691884
Wyoming,Uinta,82937,0.007438016589730978
Ohio,Williams,43543,0.007436050102114677
California,Sacramento,95819,0.007436007261276245
New Mexico,Dona Ana,87937,0.0074349441565573215
Washington,Pacific,98590,0.0074349441565573215
Maine,Washington,04424,0.0074349441565573215
Pennsylvania,Washington,15314,0.007432432379573584
Rhode Island,Washington,02807,0.007432432379573584
Virginia,Richmond,22572,0.0074300700798630714
Washington,King,98103,0.007429986726492643
Colorado,Grand,80442,0.007429420482367277
Oklahoma,Washita,73624,0.007425742689520121
Illinois,Ford,60959,0.007425742689520121
Nebraska,Gage,68466,0.007425742689520121
Washington,King,98117,0.007423787843436003
Idaho,Latah,83871,0.007421150337904692
New York,Broome,13760,0.007419111207127571
Colorado,Arapahoe,80121,0.007418397814035416
Texas,Hamilton,76531,0.007415254134684801
Kentucky,Woodford,40347,0.007414272520691156
North Carolina,Stanly,28097,0.007412898354232311
Arizona,Maricopa,85268,0.00741121219471097
Michigan,Iosco,48750,0.007408504839986563
Indiana,St Joseph,46619,0.007408387493342161
California,Stanislaus,95230,0.007407407276332378
Illinois,Bureau,61315,0.007407407276332378
Georgia,Charlton,31562,0.007407407276332378
Texas,Wise,76426,0.007407407276332378
North Carolina,Caldwell,28611,0.007407407276332378
Texas,Colorado,78943,0.007407407276332378
North Carolina,Northampton,27853,0.007407407276332378
Idaho,Latah,83857,0.007407407276332378
Wyoming,Park,82433,0.007407407276332378
California,Mendocino,95420,0.007407407276332378
Pennsylvania,Lehigh,18106,0.007404520642012358
Texas,Brazos,77802,0.007404360454529524
North Carolina,Lenoir,28504,0.007403418887406588
California,Ventura,93010,0.0074028377421200275
Washington,King,98177,0.007400555070489645
Colorado,Routt,80487,0.007399310357868671
Texas,Denton,75033,0.007397959008812904
Indiana,Steuben,46737,0.007396716624498367
California,San Luis Obispo,93420,0.0073952339589595795
Texas,Dallas,75248,0.0073942095041275024
South Carolina,Georgetown,29554,0.007393715437501669
Virginia,Bedford,24122,0.007393715437501669
California,San Bernardino,92315,0.007393511477857828
Texas,Hunt,75401,0.007391251623630524
Ohio,Franklin,43016,0.007390610408037901
Texas,Van Zandt,75790,0.007389162667095661
Idaho,Ada,83703,0.007388025056570768
Kentucky,Calloway,42076,0.007387863006442785
Texas,Tarrant,76005,0.007387508172541857
Indiana,Dearborn,47025,0.0073873428627848625
Utah,Utah,84604,0.007386303506791592
Colorado,Rio Blanco,81641,0.007384615484625101
Texas,Tarrant,76011,0.007383627817034721
Colorado,Boulder,80304,0.0073811630718410015
California,Tehama,96059,0.007380073890089989
Washington,Skagit,98267,0.007380073890089989
Missouri,Jackson,64124,0.007380073890089989
California,Marin,94973,0.007380073890089989
Wisconsin,Marquette,54960,0.007376671303063631
California,Los Angeles,91403,0.007375537883490324
Washington,Snohomish,98204,0.007374631240963936
New York,Greene,12083,0.007373794447630644
Kentucky,Jefferson,40291,0.007372605614364147
Pennsylvania,Berks,19609,0.007370360661298037
Texas,Bowie,75567,0.007367716170847416
Idaho,Bonneville,83402,0.007364873308688402
Idaho,Power,83211,0.007359307259321213
Pennsylvania,Schuylkill,17980,0.007358351722359657
Virginia,Tazewell,24651,0.007357859518378973
Alabama,Calhoun,36203,0.0073559461161494255
Idaho,Payette,83619,0.007355787791311741
Utah,Salt Lake,84081,0.0073547642678022385
New York,Allegany,14884,0.007352941203862429
Nevada,Nye,89045,0.007352941203862429
North Dakota,Walsh,58210,0.007352941203862429
Washington,Benton,99346,0.007352941203862429
Colorado,Adams,80602,0.007352941203862429
South Carolina,Spartanburg,29346,0.007352941203862429
Arkansas,Cross,72373,0.007352941203862429
Minnesota,Saint Louis,55796,0.007352941203862429
Arizona,Mohave,86403,0.007351439446210861
Texas,Ellis,76065,0.007347928360104561
Oregon,Columbia,97056,0.007346938829869032
California,Placer,96146,0.007343941368162632
South Carolina,Spartanburg,29307,0.007343595381826162
Washington,Kitsap,98110,0.007342914119362831
North Carolina,Macon,28781,0.0073394495993852615
Illinois,Cook,60606,0.0073394495993852615
Georgia,Fulton,30076,0.007338837254792452
Texas,Robertson,77859,0.007337953429669142
Oregon,Clackamas,97267,0.007337723392993212
Washington,Pierce,98388,0.0073370737954974174
Texas,Montgomery,77357,0.007334963418543339
Indiana,Morgan,46180,0.007334963418543339
Washington,Clark,98684,0.0073317307978868484
Arizona,Pinal,85118,0.007330636959522963
Arizona,Mohave,86413,0.007330183871090412
Utah,Davis,84054,0.007329449523240328
Arkansas,Sharp,72529,0.007327924482524395
Texas,Hockley,79367,0.007326007355004549
Illinois,Bureau,61345,0.007326007355004549
Colorado,Grand,80451,0.007326007355004549
Texas,Lubbock,79415,0.007326007355004549
Massachusetts,Suffolk,02114,0.007324934005737305
Colorado,Park,80827,0.007322175893932581
Hawaii,Maui,96753,0.007321193814277649
Virginia,Accomack,23359,0.007320644333958626
Texas,Harris,77449,0.007319439202547073
Indiana,Allen,46803,0.007319304626435041
Virginia,Patrick,24133,0.00731869600713253
Texas,Angelina,75904,0.007318446412682533
California,Santa Clara,95112,0.007316765375435352
Utah,Salt Lake,84121,0.007316399831324816
Washington,Whatcom,98276,0.007312614470720291
Kentucky,McLean,42350,0.007312614470720291
Texas,Karnes,78151,0.007312614470720291
Indiana,Marion,46218,0.007310943678021431
Texas,Denton,76207,0.0073105040937662125
California,Los Angeles,91384,0.007309709209948778
Texas,Tarrant,76103,0.007309596985578537
Florida,Miami-Dade,33160,0.007309466600418091
California,Los Angeles,90715,0.0073042684234678745
Pennsylvania,Schuylkill,17951,0.007299270015209913
Nevada,Washoe,89402,0.007299270015209913
Iowa,Woodbury,51101,0.007299270015209913
Pennsylvania,Fayette,15462,0.007299270015209913
Kentucky,Adair,42741,0.007299270015209913
North Dakota,Rolette,58329,0.007299270015209913
Indiana,Vermillion,47928,0.007299270015209913
Maine,Waldo,04949,0.007299270015209913
Ohio,Madison,43151,0.007299270015209913
Iowa,Marion,50116,0.007299270015209913
California,Ventura,93021,0.00729585625231266
Colorado,Mineral,81130,0.007293946109712124
California,Alameda,94606,0.0072916666977107525
California,Los Angeles,90249,0.007289370987564325
Maine,Cumberland,04110,0.007288629654794931
Louisiana,Vermilion,70548,0.007282772567123175
Indiana,Crawford,47118,0.007281553465873003
South Carolina,Aiken,29828,0.007281553465873003
South Carolina,Spartanburg,29301,0.007280669640749693
Texas,Bexar,78242,0.007276507094502449
Colorado,Denver,80247,0.007276376709342003
California,Mariposa,95389,0.007272727321833372
Kansas,Sedgwick,67110,0.007271468173712492
Georgia,Clay,39851,0.007268951274454594
Tennessee,Hardin,38370,0.007267442066222429
Texas,Cooke,76272,0.007266629487276077
Pennsylvania,Luzerne,18216,0.007263922598212957
Washington,Snohomish,98272,0.007262504193931818
Texas,McLennan,76705,0.007260260172188282
Texas,Wharton,77455,0.007259528152644634
Nebraska,Colfax,68661,0.007256893906742334
Texas,Harris,77074,0.007256687618792057
Indiana,Fountain,47932,0.0072562359273433685
Montana,Fergus,59457,0.007256113924086094
Oregon,Linn,97446,0.00725593650713563
California,Ventura,93023,0.007254960015416145
California,San Diego,92056,0.007253050804138184
Texas,Lubbock,79403,0.007251766510307789
Alabama,Madison,35758,0.007248902227729559
Montana,Sweet Grass,59011,0.007246376946568489
Ohio,Athens,45782,0.007246376946568489
Texas,Wilson,78147,0.007246376946568489
Texas,Nueces,78417,0.007246376946568489
Texas,Harris,77065,0.007243661675602198
California,Contra Costa,94505,0.007242714986205101
Texas,El Paso,79904,0.007241232320666313
Texas,Harris,77587,0.007240948732942343
Indiana,St Joseph,46637,0.007240911014378071
Virginia,Campbell,24554,0.007236842066049576
Washington,Kitsap,98311,0.0072367629036307335
Washington,Stevens,99141,0.007236544508486986
Oregon,Wasco,97063,0.0072358897887170315
Texas,Collin,75454,0.0072358897887170315
Washington,San Juan,98279,0.007233273237943649
Oregon,Lane,97487,0.007232788484543562
Indiana,St Joseph,46544,0.007231208495795727
California,Los Angeles,90805,0.007229592185467482
Georgia,Gwinnett,30017,0.007229232229292393
New York,Saint Lawrence,13670,0.0072289155796170235
New York,Chautauqua,14710,0.0072289155796170235
Texas,Bexar,78254,0.007228689268231392
California,San Diego,92007,0.007225046865642071
Arizona,Maricopa,85215,0.007224920205771923
Pennsylvania,Chester,19341,0.007223284337669611
Indiana,LaPorte,46350,0.007223065476864576
Texas,Medina,78850,0.007220216561108828
Arizona,Yavapai,86337,0.007220216561108828
Georgia,Jeff Davis,31567,0.007220216561108828
Texas,Liberty,77327,0.007220216561108828
Alabama,Walker,35063,0.007215007208287716
Florida,Alachua,32603,0.007215007208287716
Texas,Franklin,75457,0.00721442885696888
North Carolina,Gaston,28056,0.00721333222463727
Georgia,DeKalb,30338,0.00721292570233345
Arizona,Navajo,85929,0.007212033960968256
New York,Dutchess,12538,0.0072115384973585606
Colorado,Moffat,81625,0.007211028598248959
Mississippi,Lowndes,39705,0.007209805306047201
Texas,Calhoun,77983,0.007205764763057232
New Jersey,Hudson,07310,0.007205764763057232
California,Santa Cruz,95033,0.007205043453723192
Texas,Hidalgo,78542,0.007204531691968441
Colorado,Denver,80218,0.007204357534646988
California,Orange,92870,0.007204064633697271
California,San Francisco,94107,0.007202880922704935
Texas,Bell,76542,0.00720257218927145
California,Orange,92707,0.007199656218290329
Texas,Wichita,76305,0.007197696715593338
Montana,Carbon,59068,0.007197121158242226
Arizona,Maricopa,85284,0.007196447812020779
Hawaii,Maui,96761,0.007196126971393824
Nevada,Carson City,89706,0.007194244768470526
Indiana,Hendricks,46103,0.007194244768470526
Maine,York,03902,0.007194244768470526
New York,Oneida,13435,0.007194244768470526
Florida,Collier,34140,0.007194244768470526
California,Tuolumne,95346,0.007194244768470526
Utah,Cache,84328,0.007194244768470526
Washington,Lewis,98565,0.007194244768470526
Washington,Grant,99135,0.007194244768470526
Nebraska,Howard,68872,0.007194244768470526
Florida,Citrus,34446,0.007191109005361795
Florida,Palm Beach,33498,0.007189198862761259
Illinois,Cook,60607,0.00718816090375185
Texas,Harris,77013,0.007187193725258112
New York,Erie,14204,0.007185628637671471
Washington,Pierce,98445,0.007184911519289017
Texas,Harris,77085,0.007184846326708794
Massachusetts,Suffolk,02110,0.007184846326708794
Maine,Knox,04847,0.0071839080192148685
Nevada,Washoe,89451,0.007183312438428402
Texas,Dallas,75212,0.0071807680651545525
Texas,Brazoria,77422,0.007180039305239916
Nebraska,Antelope,68756,0.007177033461630344
California,Ventura,93035,0.00717571284621954
Washington,Spokane,99203,0.007174666039645672
Texas,Rusk,75654,0.0071742651052773
Texas,Bell,76543,0.0071734352968633175
Texas,Webb,78046,0.007170762866735458
Utah,Salt Lake,84102,0.007170171942561865
Arizona,Maricopa,85263,0.007169970311224461
Nebraska,Hall,68810,0.00716845877468586
Ohio,Hocking,43152,0.00716845877468586
Texas,Denton,75068,0.007166318129748106
Minnesota,Hennepin,55425,0.007164404261857271
Michigan,Wayne,48208,0.007163542322814465
New York,Oneida,13304,0.007163323927670717
Pennsylvania,Allegheny,15018,0.0071599045768380165
Texas,Bexar,78223,0.0071588074788451195
California,Los Angeles,91387,0.007155269384384155
Georgia,Jefferson,30823,0.0071530756540596485
California,Los Angeles,91367,0.007152956910431385
Texas,Tarrant,76180,0.00715151522308588
Indiana,Jackson,47274,0.007148692850023508
Virginia,Wise,24219,0.0071473619900643826
Arkansas,Phillips,72355,0.0071428571827709675
Pennsylvania,Armstrong,16212,0.0071428571827709675
Iowa,Bremer,50631,0.0071428571827709675
Michigan,Houghton,49917,0.0071428571827709675
Colorado,Dolores,81320,0.0071428571827709675
Texas,Nueces,78339,0.0071428571827709675
Oklahoma,Osage,74054,0.0071428571827709675
North Carolina,Surry,27030,0.0071389940567314625
Virginia,Floyd,24380,0.007136485073715448
Texas,Kaufman,75147,0.007136485073715448
Colorado,Bent,81054,0.00713359285145998
Idaho,Kootenai,83833,0.0071326675824820995
Virginia,Carroll,24352,0.007130124606192112
Pennsylvania,Lebanon,17078,0.007127772085368633
Indiana,Decatur,47283,0.00712589081376791
Massachusetts,Middlesex,02462,0.00712589081376791
Oregon,Lincoln,97390,0.00712589081376791
Maine,Kennebec,04910,0.00712589081376791
Kentucky,Johnson,41265,0.00712589081376791
Montana,Yellowstone,59102,0.007123556919395924
Pennsylvania,Fayette,15436,0.00712105818092823
Texas,Harris,77493,0.007120133377611637
Virginia,Waynesboro City,22980,0.007118589244782925
Indiana,Allen,46808,0.007116499822586775
Alabama,Madison,35816,0.0071149058640003204
Indiana,Vanderburgh,47714,0.007113472558557987
Texas,Collin,75074,0.007109566126018763
Massachusetts,Franklin,01330,0.0071090045385062695
