state_name,county_name,zip_code,pct_homes_negative_equity
Texas,Fannin,75490,1.39
Texas,Hale,79311,1.39
North Carolina,Martin,27892,1.39
Massachusetts,Norfolk,02038,1.39
Colorado,Denver,80219,1.39
Pennsylvania,Allegheny,15142,1.39
North Carolina,Currituck,27917,1.39
Mississippi,Benton,38642,1.39
Minnesota,Saint Louis,55717,1.39
Tennessee,Coffee,37360,1.39
Nebraska,Knox,68760,1.39
New Mexico,Curry,88124,1.39
Kansas,Brown,66515,1.39
Minnesota,Pope,56385,1.39
Pennsylvania,Delaware,19043,1.39
Tennessee,McNairy,38379,1.39
Pennsylvania,Clearfield,16840,1.39
California,Tulare,93277,1.39
Wisconsin,Bayfield,54821,1.39
Texas,Travis,78645,1.39
Tennessee,Bradley,37323,1.39
Indiana,Putnam,46172,1.39
Arkansas,Madison,72740,1.39
Oklahoma,Jefferson,73573,1.39
Tennessee,Marshall,37091,1.39
North Carolina,Forsyth,27284,1.39
Pennsylvania,Philadelphia,19128,1.39
Pennsylvania,Delaware,19064,1.39
Texas,Van Zandt,75117,1.39
Tennessee,Hawkins,37811,1.39
Maine,Waldo,04849,1.39
Michigan,Oakland,48334,1.39
Tennessee,Hamilton,37379,1.39
Indiana,Whitley,46764,1.39
North Carolina,Harnett,28326,1.39
California,Alameda,94586,1.39
Maryland,Anne Arundel,20779,1.39
Indiana,Washington,47120,1.39
Idaho,Latah,83823,1.39
Virginia,Rappahannock,22740,1.39
Tennessee,Sevier,37865,1.38
New Hampshire,Merrimack,03255,1.38
California,Riverside,92880,1.38
Ohio,Franklin,43213,1.38
South Carolina,Colleton,29929,1.38
North Carolina,Henderson,28735,1.38
Illinois,DeWitt,61882,1.38
Missouri,Saint Charles,63373,1.38
Washington,Kittitas,98926,1.38
Kentucky,Jefferson,40206,1.38
New Jersey,Hunterdon,08833,1.38
Tennessee,Grundy,37301,1.38
Texas,Travis,78756,1.38
Colorado,Denver,80211,1.38
Kansas,Douglas,66047,1.38
Montana,Missoula,59825,1.38
Illinois,Jefferson,62814,1.38
Michigan,Saint Joseph,49091,1.38
California,Contra Costa,94513,1.38
Oregon,Yamhill,97114,1.38
Kentucky,Madison,40475,1.38
Kentucky,Metcalfe,42154,1.38
Nebraska,Phelps,68958,1.38
Pennsylvania,Bedford,15559,1.38
Texas,Potter,79101,1.38
Iowa,Montgomery,50864,1.38
New York,Erie,14102,1.38
Oklahoma,Custer,73601,1.38
Indiana,Ripley,47042,1.38
Georgia,Jefferson,30477,1.38
Wisconsin,Clark,54425,1.38
Texas,Liberty,77535,1.38
Arizona,Cochise,85630,1.38
Pennsylvania,Beaver,16123,1.38
Virginia,Richmond City,23226,1.38
Texas,El Paso,79836,1.38
Idaho,Franklin,83286,1.38
Virginia,Appomattox,24522,1.38
Florida,Nassau,32034,1.38
New Jersey,Union,07092,1.38
Georgia,Camden,31568,1.38
Texas,Dallas,75104,1.38
Illinois,Champaign,61801,1.38
Wisconsin,Waukesha,53151,1.38
North Dakota,Wells,58341,1.38
Tennessee,Polk,37325,1.38
Missouri,Cape Girardeau,63701,1.38
New York,New York,10009,1.38
Tennessee,Hamilton,37363,1.38
Missouri,Pemiscot,63830,1.38
Oklahoma,Osage,74056,1.38
Wisconsin,Fond du Lac,53931,1.38
Tennessee,Knox,37921,1.38
Virginia,Mecklenburg,23950,1.38
New York,Broome,13795,1.38
North Carolina,Warren,27551,1.38
Ohio,Tuscarawas,43832,1.38
Pennsylvania,Juniata,17021,1.38
Michigan,Lenawee,49229,1.38
Ohio,Ashland,44842,1.38
New Hampshire,Rockingham,03857,1.38
Georgia,Crawford,31066,1.38
Illinois,Champaign,61878,1.38
Ohio,Franklin,43017,1.38
West Virginia,Marshall,26038,1.38
Florida,Hardee,33834,1.38
New York,Erie,14214,1.38
Oklahoma,Washita,73641,1.38
Ohio,Muskingum,43802,1.38
South Carolina,Pickens,29657,1.38
South Carolina,Kershaw,29045,1.38
Colorado,Weld,80530,1.38
Indiana,Hendricks,46122,1.38
Illinois,Will,60451,1.38
Virginia,Wythe,24350,1.38
Pennsylvania,Somerset,15424,1.38
New York,Sullivan,12759,1.38
Oklahoma,Muskogee,74422,1.38
Michigan,Wayne,48218,1.38
Delaware,Kent,19934,1.38
Utah,Box Elder,84302,1.38
North Carolina,Cherokee,28905,1.38
North Carolina,Guilford,27265,1.38
Minnesota,Ramsey,55105,1.37
Georgia,McIntosh,31331,1.37
Alabama,Colbert,35661,1.37
Indiana,Dubois,47527,1.37
Missouri,Lawrence,65769,1.37
North Carolina,Sampson,28341,1.37
Pennsylvania,Lancaster,17584,1.37
Texas,Travis,78722,1.37
Ohio,Auglaize,45885,1.37
New York,Chenango,13830,1.37
Pennsylvania,Delaware,19081,1.37
Tennessee,DeKalb,37095,1.37
Texas,Lubbock,79363,1.37
Idaho,Kootenai,83869,1.37
Texas,Travis,78724,1.37
Illinois,Fayette,62838,1.37
Pennsylvania,Montgomery,19012,1.37
California,Trinity,96041,1.37
New York,Dutchess,12540,1.37
Texas,El Paso,79911,1.37
Kentucky,Hardin,42784,1.37
Minnesota,Carlton,55767,1.37
Kentucky,Jefferson,40245,1.37
Indiana,Allen,46797,1.37
North Carolina,Columbus,28430,1.37
Virginia,Madison,22727,1.37
Maryland,Baltimore,21120,1.37
Washington,Pierce,98321,1.37
Tennessee,Van Buren,38585,1.37
Pennsylvania,Allegheny,15228,1.37
Texas,Ellis,76651,1.37
Minnesota,Wright,55349,1.37
Massachusetts,Middlesex,02474,1.37
Texas,Bosque,76689,1.37
California,Napa,94574,1.37
Texas,Grayson,75495,1.37
California,Shasta,96002,1.37
Michigan,Ottawa,49434,1.37
Indiana,Marion,46208,1.37
California,Tulare,93673,1.37
New Mexico,Sandoval,87024,1.37
New Jersey,Morris,07058,1.37
Tennessee,Coffee,37342,1.37
Colorado,Baca,81090,1.37
Pennsylvania,Washington,15377,1.37
Massachusetts,Middlesex,02464,1.37
Michigan,Allegan,49080,1.37
Tennessee,Davidson,37212,1.37
Illinois,Kendall,60543,1.37
Colorado,Archuleta,81147,1.37
Wisconsin,Dane,53703,1.37
Arkansas,Cross,72396,1.37
Pennsylvania,Philadelphia,19126,1.37
Wisconsin,Lincoln,54435,1.37
North Carolina,Moore,27376,1.37
Kansas,Sedgwick,67026,1.37
Arkansas,Benton,72714,1.37
Nevada,Clark,89139,1.37
Iowa,Osceola,51249,1.37
South Carolina,Edgefield,29832,1.37
Florida,Seminole,32765,1.37
Pennsylvania,York,17345,1.37
Arkansas,Pope,72823,1.37
Alabama,Bibb,35042,1.37
Minnesota,Saint Louis,55731,1.37
Oklahoma,Woodward,73801,1.37
Virginia,Smyth,24319,1.37
Alabama,Baldwin,36562,1.37
Maine,Washington,04654,1.37
New York,Wyoming,14591,1.37
North Carolina,Nash,27804,1.37
Virginia,Rockingham,22812,1.37
North Carolina,Wake,27603,1.37
Ohio,Wyandot,43323,1.37
Nebraska,Douglas,68134,1.37
Tennessee,Jefferson,37725,1.36
Tennessee,Blount,37737,1.36
Michigan,Kent,49508,1.36
Michigan,Genesee,48439,1.36
North Carolina,Guilford,27313,1.36
South Carolina,Aiken,29801,1.36
New York,Columbia,12173,1.36
Michigan,Allegan,49328,1.36
Massachusetts,Franklin,01375,1.36
Georgia,Chatham,31415,1.36
Oklahoma,Bryan,74741,1.36
Maryland,Kent,21635,1.36
Maine,Cumberland,04091,1.36
Hawaii,Kauai,96714,1.36
North Carolina,Buncombe,28806,1.36
Nevada,Washoe,89434,1.36
Pennsylvania,Berks,19505,1.36
Arkansas,Cleburne,72131,1.36
Georgia,Wilkinson,31031,1.36
North Carolina,Columbus,28450,1.36
Indiana,Grant,46919,1.36
New York,Erie,14047,1.36
Minnesota,Douglas,56308,1.36
Texas,Lubbock,79329,1.36
Alabama,Clay,36266,1.36
New Hampshire,Cheshire,03467,1.36
Tennessee,Overton,38541,1.36
Nebraska,Lancaster,68507,1.36
Montana,Ravalli,59870,1.36
Minnesota,Blue Earth,56001,1.36
Indiana,Hamilton,46060,1.36
Ohio,Coshocton,43812,1.36
Wisconsin,Saint Croix,54007,1.36
Kentucky,Henry,40019,1.36
Missouri,Boone,65256,1.36
Ohio,Holmes,44689,1.36
Missouri,DeKalb,64430,1.36
West Virginia,Wayne,25669,1.36
New Hampshire,Rockingham,03290,1.36
California,Los Angeles,90266,1.36
North Carolina,Dare,27920,1.36
Washington,Pierce,98328,1.36
Minnesota,Saint Louis,55751,1.36
Kentucky,Muhlenberg,42339,1.36
Louisiana,Bienville,71001,1.36
Virginia,Fairfax,22042,1.36
Missouri,Lafayette,64020,1.36
Tennessee,Marion,37380,1.36
Colorado,Denver,80207,1.36
New Mexico,Sandoval,87048,1.36
New York,Saint Lawrence,13672,1.36
Pennsylvania,Juniata,17058,1.36
Nevada,Douglas,89460,1.36
Massachusetts,Middlesex,02420,1.36
Pennsylvania,Huntingdon,16623,1.36
Colorado,Otero,81058,1.36
Arkansas,Saint Francis,72372,1.36
New Jersey,Somerset,08502,1.36
Alabama,Montgomery,36069,1.36
Florida,Hernando,34602,1.36
Georgia,Houston,31093,1.36
South Carolina,York,29730,1.36
Wisconsin,Vernon,54639,1.36
New York,Erie,14052,1.36
Indiana,Franklin,47016,1.36
New Hampshire,Coos,03593,1.36
Michigan,Tuscola,48744,1.36
Kentucky,Warren,42274,1.36
California,Madera,93601,1.36
Georgia,Houston,31028,1.36
Michigan,Oakland,48084,1.36
Kentucky,Fleming,41039,1.36
California,Humboldt,95551,1.36
Georgia,Mitchell,31716,1.36
Iowa,Chickasaw,50645,1.36
North Carolina,Chatham,27344,1.35
New Jersey,Union,07901,1.35
Michigan,Jackson,49203,1.35
Texas,Upshur,75755,1.35
North Carolina,Caswell,27314,1.35
Indiana,Allen,46773,1.35
Tennessee,Clay,38551,1.35
Kansas,Douglas,66044,1.35
Kentucky,Johnson,41256,1.35
Tennessee,Decatur,38374,1.35
New Mexico,Roosevelt,88130,1.35
West Virginia,Harrison,26426,1.35
Iowa,Kossuth,50517,1.35
Kentucky,Jackson,40402,1.35
Texas,Tarrant,76126,1.35
Ohio,Cuyahoga,44133,1.35
Kansas,Butler,67010,1.35
Texas,Denton,76262,1.35
Florida,Seminole,32779,1.35
California,Nevada,96161,1.35
Massachusetts,Middlesex,02451,1.35
Ohio,Fairfield,43147,1.35
Ohio,Williams,43557,1.35
Texas,Hood,76476,1.35
Washington,Snohomish,98256,1.35
North Carolina,Davidson,27299,1.35
Kentucky,Trimble,40006,1.35
New Mexico,Sandoval,87044,1.35
Tennessee,Carroll,38387,1.35
Illinois,Jackson,62940,1.35
Washington,Stevens,99167,1.35
Florida,Volusia,32141,1.35
Indiana,Marion,46226,1.35
Nebraska,Nemaha,68305,1.35
Ohio,Franklin,43235,1.35
Pennsylvania,Sullivan,18614,1.35
Georgia,Clarke,30606,1.35
Texas,Harris,77005,1.35
Missouri,Saint Louis,63044,1.35
Ohio,Preble,45381,1.35
Florida,Broward,33028,1.35
Wisconsin,Waushara,54984,1.35
Texas,Brazos,77808,1.35
South Carolina,Spartanburg,29322,1.35
North Carolina,Randolph,27317,1.35
New Jersey,Morris,07927,1.35
Kentucky,Livingston,42058,1.35
Pennsylvania,Philadelphia,19140,1.35
Alabama,Shelby,35115,1.35
New Hampshire,Grafton,03586,1.35
Nebraska,Clay,68944,1.35
New Mexico,Santa Fe,87508,1.35
Missouri,Butler,63961,1.35
Louisiana,Terrebonne,70359,1.35
Pennsylvania,Montgomery,19025,1.35
Iowa,Webster,50569,1.35
Pennsylvania,Chester,19350,1.35
Ohio,Huron,44889,1.35
Rhode Island,Washington,02832,1.35
Michigan,Lenawee,49220,1.35
Tennessee,Henry,38251,1.35
Alabama,Jefferson,35068,1.35
Nevada,Clark,89002,1.35
Tennessee,Stewart,37050,1.35
Minnesota,Saint Louis,55734,1.35
Indiana,Henry,46148,1.35
Michigan,Marquette,49885,1.35
Iowa,Wright,50071,1.35
Virginia,Wythe,24382,1.35
Florida,Miami-Dade,33139,1.35
Ohio,Montgomery,45429,1.35
Colorado,Conejos,81140,1.35
Maine,Aroostook,04730,1.35
Missouri,Barry,65641,1.35
Kentucky,Muhlenberg,42345,1.35
Montana,Dawson,59330,1.35
Pennsylvania,Westmoreland,15626,1.35
Pennsylvania,Bucks,19020,1.35
Minnesota,Hennepin,55409,1.35
South Carolina,Florence,29505,1.35
Indiana,Wells,46731,1.35
Oklahoma,Washington,74029,1.35
Wisconsin,Chippewa,54724,1.35
Utah,Davis,84015,1.35
Kentucky,Livingston,42045,1.35
Utah,Carbon,84526,1.35
Georgia,Jackson,30607,1.35
Kansas,Johnson,66227,1.34
Tennessee,Sevier,37764,1.34
Oregon,Jackson,97540,1.34
Maine,Franklin,04294,1.34
Alabama,Jefferson,35062,1.34
Florida,Monroe,33001,1.34
California,Los Angeles,91345,1.34
North Carolina,Watauga,28692,1.34
Louisiana,West Baton Rouge,70710,1.34
Pennsylvania,Montgomery,19006,1.34
California,Santa Cruz,95018,1.34
Oregon,Multnomah,97206,1.34
Maine,York,03906,1.34
Virginia,Augusta,24486,1.34
Alabama,Coosa,36026,1.34
Minnesota,Otter Tail,56576,1.34
Florida,Pinellas,33774,1.34
California,San Joaquin,95376,1.34
New Jersey,Bergen,07020,1.34
Georgia,Lincoln,30817,1.34
Missouri,Platte,64098,1.34
Maryland,Calvert,20754,1.34
New York,Westchester,10526,1.34
Pennsylvania,Somerset,15538,1.34
Colorado,El Paso,80905,1.34
Alabama,Geneva,36344,1.34
Texas,McLennan,76691,1.34
Wisconsin,Bayfield,54847,1.34
California,Contra Costa,94519,1.34
Illinois,Cook,60611,1.34
North Carolina,Rutherford,28167,1.34
California,Merced,95340,1.34
Illinois,Cook,60467,1.34
South Carolina,York,29704,1.34
Missouri,Saline,65340,1.34
Nevada,Nye,89003,1.34
Indiana,Spencer,47577,1.34
Wisconsin,Milwaukee,53226,1.34
South Carolina,Colleton,29435,1.34
Indiana,Shelby,46182,1.34
Virginia,Loudoun,20105,1.34
Oregon,Lane,97489,1.34
North Carolina,Carteret,28531,1.34
Virginia,Brunswick,23857,1.34
Virginia,Carroll,24343,1.34
North Carolina,Brunswick,28470,1.34
Colorado,Custer,81252,1.34
Kentucky,Garrard,40461,1.34
Oklahoma,Tulsa,74126,1.34
Virginia,Fairfax,22030,1.34
Tennessee,Shelby,38017,1.34
North Carolina,Anson,28119,1.34
Arizona,Maricopa,85212,1.34
Georgia,Peach,31008,1.34
Texas,Harris,77007,1.34
Nebraska,Sarpy,68128,1.34
Virginia,Shenandoah,22842,1.34
New York,Westchester,10570,1.34
Louisiana,Natchitoches,71469,1.34
Washington,Pierce,98409,1.34
Nevada,Douglas,89705,1.34
Colorado,Mesa,81504,1.34
Massachusetts,Middlesex,01887,1.34
Indiana,Posey,47612,1.34
Maryland,Baltimore,21286,1.34
Pennsylvania,Berks,19607,1.34
Montana,Flathead,59932,1.34
Utah,Davis,84025,1.34
Pennsylvania,Philadelphia,19114,1.34
Virginia,Amherst,24572,1.34
Virginia,Alexandria City,22305,1.34
North Carolina,Macon,28734,1.34
Texas,Harris,77338,1.34
Pennsylvania,Tioga,16938,1.34
Tennessee,Smith,38560,1.34
Pennsylvania,Allegheny,15129,1.34
Ohio,Washington,45768,1.34
Wisconsin,Waushara,54965,1.34
Washington,Spokane,99025,1.34
Montana,Gallatin,59718,1.34
Kentucky,Pike,41557,1.33
North Carolina,Orange,27572,1.33
Oklahoma,Oklahoma,73129,1.33
Florida,Pinellas,33778,1.33
New Hampshire,Carroll,03836,1.33
Missouri,Jackson,64106,1.33
Georgia,Grady,39828,1.33
Wisconsin,Vilas,54557,1.33
Michigan,Saint Joseph,49093,1.33
North Carolina,Craven,28586,1.33
Michigan,Houghton,49931,1.33
North Carolina,Chatham,27517,1.33
North Carolina,Buncombe,28803,1.33
Louisiana,Lincoln,71245,1.33
New York,Wyoming,14011,1.33
Illinois,Effingham,62461,1.33
Minnesota,Rock,56134,1.33
New Hampshire,Cheshire,03441,1.33
Pennsylvania,Allegheny,15082,1.33
Kansas,Shawnee,66609,1.33
Illinois,Montgomery,62538,1.33
New York,Westchester,10603,1.33
North Carolina,Vance,27536,1.33
Minnesota,Itasca,55793,1.33
Virginia,Nottoway,23824,1.33
Massachusetts,Middlesex,02478,1.33
New York,Erie,14086,1.33
North Carolina,Cumberland,28306,1.33
Ohio,Defiance,43526,1.33
Wisconsin,Green Lake,54968,1.33
Massachusetts,Norfolk,02445,1.33
Ohio,Marion,43302,1.33
Georgia,Bryan,31321,1.33
Arkansas,Arkansas,72160,1.33
New York,Dutchess,12501,1.33
North Carolina,Mecklenburg,28227,1.33
Georgia,Appling,31513,1.33
Indiana,Henry,47356,1.33
Virginia,Chesterfield,23237,1.33
Alabama,Houston,36320,1.33
Minnesota,Hennepin,55426,1.33
New Hampshire,Merrimack,03106,1.33
Georgia,Henry,30281,1.33
Minnesota,Carlton,55720,1.33
North Carolina,Wilkes,28659,1.33
Florida,Palm Beach,33486,1.33
Pennsylvania,Wayne,18431,1.33
Missouri,DeKalb,64494,1.33
New York,Erie,14207,1.33
North Carolina,Henderson,28792,1.33
California,Humboldt,95536,1.33
Missouri,Pulaski,65556,1.33
Tennessee,Shelby,38106,1.33
New York,Saint Lawrence,13680,1.33
West Virginia,Wayne,25704,1.33
Colorado,Adams,80030,1.33
Georgia,Burke,30830,1.33
North Carolina,Columbus,28438,1.33
Alabama,Madison,35750,1.33
North Carolina,Surry,27047,1.33
Indiana,Rush,46173,1.33
Alabama,Jefferson,35064,1.33
Texas,Hays,78610,1.33
Virginia,Lee,24281,1.33
Georgia,Stephens,30577,1.33
Georgia,Sumter,31719,1.33
Pennsylvania,Lebanon,17046,1.33
Wisconsin,Richland,53556,1.33
South Carolina,Spartanburg,29388,1.33
Georgia,Effingham,31326,1.33
Arkansas,Lawrence,72433,1.33
Indiana,Lake,46404,1.33
Georgia,Rabun,30576,1.33
Kentucky,Johnson,41222,1.33
Maine,Somerset,04957,1.33
New Hampshire,Rockingham,03862,1.33
Nebraska,Otoe,68410,1.33
Illinois,Jefferson,62816,1.33
Pennsylvania,Allegheny,15051,1.33
Indiana,Spencer,47550,1.33
Kansas,Riley,66449,1.33
Florida,Dixie,32648,1.33
Michigan,Berrien,49022,1.33
Texas,Travis,78757,1.33
Tennessee,Cannon,37026,1.33
Michigan,Hillsdale,49271,1.33
Florida,Orange,32798,1.33
Michigan,Gladwin,48612,1.33
Kentucky,Madison,40403,1.33
Indiana,Lake,46394,1.33
Alabama,Monroe,36480,1.33
Virginia,Mathews,23128,1.33
New York,New York,10024,1.33
Texas,Montgomery,77316,1.33
Indiana,Morgan,46166,1.33
Georgia,Dougherty,31707,1.33
Georgia,Bryan,31324,1.33
North Carolina,Wilson,27896,1.33
Ohio,Cuyahoga,44131,1.32
Florida,Palm Beach,33431,1.32
Washington,Whatcom,98220,1.32
Texas,Milam,76519,1.32
New York,Erie,14170,1.32
Alabama,Jefferson,35117,1.32
Iowa,Clinton,52750,1.32
Colorado,Pitkin,81612,1.32
Virginia,Greene,22973,1.32
Colorado,Logan,80728,1.32
Arkansas,Van Buren,72141,1.32
Alabama,Fayette,35546,1.32
Michigan,Shiawassee,48460,1.32
Massachusetts,Middlesex,01701,1.32
California,Los Angeles,90005,1.32
Maryland,Montgomery,20818,1.32
Virginia,Hanover,23005,1.32
Oregon,Umatilla,97813,1.32
Virginia,Lunenburg,23944,1.32
Georgia,Bulloch,30461,1.32
Michigan,Macomb,48045,1.32
Tennessee,Davidson,37211,1.32
Idaho,Jerome,83335,1.32
Washington,Kitsap,98340,1.32
Nevada,Clark,89123,1.32
Colorado,Yuma,80758,1.32
Pennsylvania,Cumberland,17043,1.32
Missouri,Jackson,64082,1.32
New York,Erie,14208,1.32
Colorado,Lake,80461,1.32
New York,Queens,11358,1.32
Texas,Collin,75009,1.32
Tennessee,Wayne,38471,1.32
Missouri,Pettis,65333,1.32
Oregon,Klamath,97621,1.32
Indiana,Miami,46958,1.32
Colorado,Clear Creek,80452,1.32
Texas,Fort Bend,77451,1.32
Pennsylvania,Pike,18337,1.32
Georgia,Elbert,30624,1.32
Arizona,Coconino,86018,1.32
Indiana,Hendricks,46165,1.32
Texas,El Paso,79938,1.32
Texas,Denton,76226,1.32
New York,Queens,11375,1.32
Ohio,Miami,45318,1.32
Texas,Travis,78732,1.32
Alaska,Matanuska-Susitna,99645,1.32
Minnesota,Hennepin,55439,1.32
Indiana,Lake,46403,1.32
New York,Westchester,10583,1.32
Kentucky,Logan,42265,1.32
Michigan,Houghton,49922,1.32
Indiana,Noble,46763,1.32
Montana,Lincoln,59923,1.32
California,Humboldt,95573,1.32
Indiana,Howard,46936,1.32
New Hampshire,Grafton,03750,1.32
Pennsylvania,Chester,19312,1.32
New York,Ulster,12491,1.32
Minnesota,Saint Louis,55741,1.32
New Jersey,Essex,07009,1.32
Missouri,Clay,64117,1.32
Pennsylvania,Philadelphia,19153,1.32
Tennessee,Loudon,37771,1.32
Oklahoma,Tulsa,74129,1.32
Alabama,Shelby,35114,1.32
South Carolina,Georgetown,29585,1.32
Virginia,Smyth,24311,1.32
Illinois,Fulton,61415,1.32
Georgia,Coweta,30263,1.32
Pennsylvania,Northumberland,17872,1.32
California,Orange,92663,1.32
California,San Diego,92067,1.32
Colorado,Denver,80239,1.32
Illinois,Crawford,62454,1.32
Tennessee,Jackson,38562,1.32
Colorado,Sedgwick,80737,1.32
Maine,Cumberland,04101,1.32
Montana,Yellowstone,59057,1.32
Missouri,Audrain,63352,1.32
Texas,Anderson,75853,1.32
Minnesota,Carlton,55749,1.32
Michigan,Ionia,48873,1.32
Minnesota,Itasca,55716,1.32
Alabama,Mobile,36560,1.32
Pennsylvania,Carbon,18255,1.32
Massachusetts,Franklin,01072,1.32
Arkansas,Union,71749,1.32
Minnesota,Lyon,56258,1.32
North Carolina,Rutherford,28746,1.31
Illinois,Bond,62275,1.31
Alabama,Mobile,36695,1.31
California,Kern,93527,1.31
New Mexico,Santa Fe,87506,1.31
Pennsylvania,Clarion,16049,1.31
Illinois,Lake,60089,1.31
Missouri,Cape Girardeau,63703,1.31
Missouri,McDonald,64861,1.31
Pennsylvania,Montgomery,18964,1.31
Pennsylvania,Centre,16827,1.31
Texas,Dallas,75205,1.31
Tennessee,Maury,38401,1.31
Kentucky,Johnson,41240,1.31
California,Napa,94515,1.31
Florida,Martin,34996,1.31
Michigan,Ottawa,49423,1.31
Colorado,Saguache,81143,1.31
North Carolina,Wilson,27822,1.31
Texas,Dallas,75208,1.31
Alabama,Mobile,36604,1.31
Virginia,Goochland,23103,1.31
Colorado,Arapahoe,80110,1.31
Missouri,Saint Louis,63005,1.31
California,Sacramento,95641,1.31
Tennessee,Perry,37097,1.31
Minnesota,Hennepin,55345,1.31
Kentucky,Lincoln,40489,1.31
Colorado,Gunnison,81225,1.31
West Virginia,Wood,26187,1.31
South Carolina,Clarendon,29148,1.31
Washington,Clark,98660,1.31
Ohio,Muskingum,43771,1.31
Oregon,Washington,97106,1.31
Georgia,Troup,30240,1.31
New York,Westchester,10533,1.31
Pennsylvania,Lancaster,17555,1.31
Massachusetts,Middlesex,01824,1.31
Pennsylvania,Lehigh,18062,1.31
Michigan,Kalamazoo,49024,1.31
California,Riverside,92592,1.31
Iowa,Mahaska,52586,1.31
Massachusetts,Norfolk,02053,1.31
Pennsylvania,Tioga,16928,1.31
Washington,Lewis,98533,1.31
North Carolina,Robeson,28340,1.31
Massachusetts,Middlesex,02472,1.31
New York,Oswego,13131,1.31
Texas,Palo Pinto,76449,1.31
Texas,Harris,77081,1.31
West Virginia,Tucker,26287,1.31
Tennessee,Coffee,37355,1.31
Virginia,Mecklenburg,23927,1.31
California,Sacramento,95841,1.31
Tennessee,Anderson,37716,1.31
California,Tulare,93265,1.31
Pennsylvania,Allegheny,15045,1.31
Oregon,Umatilla,97886,1.31
Tennessee,Coffee,37388,1.31
Kansas,Allen,66748,1.31
New York,Saint Lawrence,13664,1.31
Tennessee,Cocke,37843,1.31
Mississippi,Lowndes,39702,1.31
Georgia,Bleckley,31014,1.31
Illinois,Saline,62930,1.31
Pennsylvania,Bucks,18940,1.31
Pennsylvania,Wayne,18437,1.31
Pennsylvania,Allegheny,15047,1.31
Maine,Penobscot,04487,1.31
Michigan,Gratiot,48877,1.31
New Hampshire,Grafton,03282,1.31
Michigan,Saginaw,48655,1.31
Virginia,Petersburg City,23805,1.31
Colorado,Douglas,80138,1.31
Oregon,Yamhill,97127,1.31
Texas,Bastrop,78612,1.31
Texas,Lavaca,77984,1.31
Virginia,Shenandoah,22664,1.31
Pennsylvania,Chester,19425,1.31
Georgia,Tattnall,30427,1.31
New York,Columbia,12534,1.3
Ohio,Montgomery,45419,1.3
Georgia,DeKalb,30329,1.3
Minnesota,Scott,55020,1.3
Minnesota,Lake,55614,1.3
North Carolina,Cabarrus,28083,1.3
Utah,Cache,84321,1.3
Michigan,Kent,49546,1.3
Kentucky,Breckinridge,40145,1.3
Kansas,Chase,66845,1.3
Oregon,Lane,97430,1.3
Alabama,Colbert,35674,1.3
California,Los Angeles,90804,1.3
Arkansas,Sevier,71832,1.3
North Carolina,Durham,27704,1.3
Missouri,Pettis,65350,1.3
Virginia,Sussex,23882,1.3
Oklahoma,Oklahoma,73122,1.3
Georgia,Dade,30752,1.3
Pennsylvania,Adams,17307,1.3
Tennessee,Hamilton,37341,1.3
Illinois,Peoria,61605,1.3
New Jersey,Monmouth,07722,1.3
Virginia,Carroll,24317,1.3
North Carolina,Durham,27703,1.3
Illinois,Fulton,61441,1.3
Minnesota,Blue Earth,56063,1.3
Utah,Weber,84405,1.3
North Carolina,Watauga,28618,1.3
Minnesota,Cass,56473,1.3
North Carolina,Buncombe,28804,1.3
California,San Bernardino,92333,1.3
Georgia,Stewart,31825,1.3
Texas,Comal,78163,1.3
Indiana,St Joseph,46617,1.3
Pennsylvania,Adams,17350,1.3
Missouri,Sainte Genevieve,63673,1.3
California,Los Angeles,91436,1.3
New York,Chautauqua,14063,1.3
Georgia,Richmond,30904,1.3
Indiana,Cass,46932,1.3
Alabama,Jefferson,35234,1.3
Idaho,Valley,83611,1.3
California,Placer,95603,1.3
South Carolina,Berkeley,29431,1.3
Virginia,Henrico,23294,1.3
New York,Columbia,12526,1.3
Michigan,Ingham,48912,1.3
Montana,Carbon,59070,1.3
Pennsylvania,Clearfield,16656,1.3
Pennsylvania,Jefferson,15829,1.3
Illinois,Cook,60462,1.3
Texas,Panola,75631,1.3
Georgia,Dougherty,31701,1.3
Florida,Hillsborough,33596,1.3
New Hampshire,Strafford,03824,1.3
Texas,Tarrant,76092,1.3
Massachusetts,Barnstable,02642,1.3
California,Siskiyou,96097,1.3
Michigan,Allegan,49070,1.3
California,Los Angeles,91356,1.3
